Date,PceID,PBlokID,PceStrtTime,PceEndTime,PceDuration,Reason,Comment,TrpNo,TrpInternalNo,TrpRoute,TrpDirection,TrpType,TrpStrtPlace, TrpSrtTime,TrpEndTime,TrpEndPlace,TrpBlock,Trp_duration,TrpDistance,TrpDutyNo,TrpPceNo, DutyType,ATMSDtyNum,ATMSBlkNum,hour,costcenter,Division,Exporttime,PermTripNumber 
11/05/2021,240 -004,240 -  5,0436,1351,  9h15   ,CT      ,, 1005002,   54397848,,,Pull-out,Division 8,0436,0454,Reseda / Devonshire,240 -  5,                  18,     5.000,240 -004,        ,A,240004, 2400502,04 ,3208,08,2021-11-05_16:07;46.3,10000000000436
11/05/2021,240 -004,240 -  5,0436,1351,  9h15   ,CT      ,,  100200,   53824728,  240,East,Regular,Reseda / Devonshire,0454,0549,Universal / Studio City Station,240 -  5,                  55,    16.989,240 -004,        ,A,240004, 2400502,04 ,3208,08,2021-11-05_16:07;46.3,10240000010454
11/05/2021,240 -004,240 -  5,0436,1351,  9h15   ,CT      ,,  100610,   53824810,  240,West,Regular,Universal / Studio City Station,0601,0708,Reseda / Devonshire,240 -  5,                  67,    17.996,240 -004,        ,A,240004, 2400502,06 ,3208,08,2021-11-05_16:07;46.4,10240000020601
11/05/2021,240 -004,240 -  5,0436,1351,  9h15   ,CT      ,,  101800,   53824746,  240,East,Regular,Reseda / Devonshire,0728,0839,Universal / Studio City Station,240 -  5,                  71,    16.989,240 -004,        ,A,240004, 2400502,07 ,3208,08,2021-11-05_16:07;46.4,10240000010728
11/05/2021,240 -004,240 -  5,0436,1351,  9h15   ,CT      ,,  102410,   53824830,  240,West,Regular,Universal / Studio City Station,0851,1011,Reseda / Devonshire,240 -  5,                  80,    17.996,240 -004,        ,A,240004, 2400502,08 ,3208,08,2021-11-05_16:07;46.5,10240000020851
11/05/2021,240 -004,240 -  5,0436,1351,  9h15   ,CT      ,,  103600,   53824762,  240,East,Regular,Reseda / Devonshire,1025,1144,Universal / Studio City Station,240 -  5,                  79,    16.989,240 -004,        ,A,240004, 2400502,10 ,3208,08,2021-11-05_16:07;46.5,10240000011025
11/05/2021,240 -004,240 -  5,0436,1351,  9h15   ,CT      ,,  104410,   53824848,  240,West,Regular,Universal / Studio City Station,1201,1335,Reseda / Devonshire,240 -  5,                  94,    17.996,240 -004,        ,A,240004, 2400502,12 ,3208,08,2021-11-05_16:07;46.6,10240000021201
11/05/2021,240 -016,240 -  9,0953,2008, 10h15   ,CT      ,,  103300,   53824759,  240,East,Regular,Reseda / Devonshire,0957,1114,Universal / Studio City Station,240 -  9,                  77,    16.989,240 -016,        ,EB,240016, 2400901,09 ,3208,08,2021-11-05_16:07;45.3,10240000010957
11/05/2021,240 -016,240 -  9,0953,2008, 10h15   ,CT      ,,  104110,   53824845,  240,West,Regular,Universal / Studio City Station,1131,1304,Reseda / Devonshire,240 -  9,                  93,    17.996,240 -016,        ,EB,240016, 2400901,11 ,3208,08,2021-11-05_16:07;45.3,10240000021131
11/05/2021,240 -016,240 -  9,0953,2008, 10h15   ,CT      ,,  105400,   53824780,  240,East,Regular,Reseda / Devonshire,1325,1448,Universal / Studio City Station,240 -  9,                  83,    16.989,240 -016,        ,EB,240016, 2400901,13 ,3208,08,2021-11-05_16:07;45.3,10240000011325
11/05/2021,240 -016,240 -  9,0953,2008, 10h15   ,CT      ,,  106210,   53824866,  240,West,Regular,Universal / Studio City Station,1501,1635,Reseda / Devonshire,240 -  9,                  94,    17.996,240 -016,        ,EB,240016, 2400901,15 ,3208,08,2021-11-05_16:07;45.4,10240000021501
11/05/2021,240 -016,240 -  9,0953,2008, 10h15   ,CT      ,,  107500,   53824801,  240,East,Regular,Reseda / Devonshire,1655,1818,Universal / Studio City Station,240 -  9,                  83,    16.989,240 -016,        ,EB,240016, 2400901,16 ,3208,08,2021-11-05_16:07;45.4,10240000011655
11/05/2021,240 -016,240 -  9,0953,2008, 10h15   ,CT      ,,  108210,   53824904,  240,West,Regular,Universal / Studio City Station,1830,1950,Reseda / Devonshire,240 -  9,                  80,    17.996,240 -016,        ,EB,240016, 2400901,18 ,3208,08,2021-11-05_16:07;45.5,10240000021830
11/05/2021,240 -016,240 -  9,0953,2008, 10h15   ,CT      ,, 1004767,   54397932,,,Pull-in,Reseda / Devonshire,1950,2008,Division 8,240 -  9,                  18,     4.800,240 -016,        ,EB,240016, 2400901,19 ,3208,08,2021-11-05_16:07;45.5,10000000001950
11/05/2021,240 -191,240 - 12,0525,1450,  9h25   ,CT      ,, 1004826,   54397925,,,Pull-out,Division 8,0525,0543,Reseda / Devonshire,240 - 12,                  18,     5.000,240 -191,        ,F,240191,    1201,05 ,3208,08,2021-11-05_16:07;49.7,10000000000525
11/05/2021,240 -191,240 - 12,0525,1450,  9h25   ,CT      ,,  100700,   53824733,  240,East,Regular,Reseda / Devonshire,0543,0642,Universal / Studio City Station,240 - 12,                  59,    16.989,240 -191,        ,F,240191,    1201,05 ,3208,08,2021-11-05_16:07;49.8,10240000010543
11/05/2021,240 -191,240 - 12,0525,1450,  9h25   ,CT      ,,  101210,   53824816,  240,West,Regular,Universal / Studio City Station,0659,0809,Reseda / Devonshire,240 - 12,                  70,    17.996,240 -191,        ,F,240191,    1201,06 ,3208,08,2021-11-05_16:07;49.8,10240000020659
11/05/2021,240 -191,240 - 12,0525,1450,  9h25   ,CT      ,,  102400,   53824750,  240,East,Regular,Reseda / Devonshire,0828,0940,Universal / Studio City Station,240 - 12,                  72,    16.989,240 -191,        ,F,240191,    1201,08 ,3208,08,2021-11-05_16:07;49.8,10240000010828
11/05/2021,240 -191,240 - 12,0525,1450,  9h25   ,CT      ,,  103110,   53824835,  240,West,Regular,Universal / Studio City Station,0956,1122,Reseda / Devonshire,240 - 12,                  86,    17.996,240 -191,        ,F,240191,    1201,09 ,3208,08,2021-11-05_16:07;49.9,10240000020956
11/05/2021,240 -191,240 - 12,0525,1450,  9h25   ,CT      ,,  104300,   53824769,  240,East,Regular,Reseda / Devonshire,1135,1258,Universal / Studio City Station,240 - 12,                  83,    16.989,240 -191,        ,F,240191,    1201,11 ,3208,08,2021-11-05_16:07;49.9,10240000011135
11/05/2021,240 -191,240 - 12,0525,1450,  9h25   ,CT      ,,  105110,   53824855,  240,West,Regular,Universal / Studio City Station,1311,1445,Reseda / Devonshire,240 - 12,                  94,    17.996,240 -191,        ,F,240191,    1201,13 ,3208,08,2021-11-05_16:07;50,10240000021311
11/05/2021,240 -192,240 - 13,0534,1459,  9h25   ,CT      ,, 1004802,   54397948,,,Pull-out,Division 8,0534,0552,Reseda / Devonshire,240 - 13,                  18,     5.000,240 -192,        ,EB,240192, 2401302,05 ,3208,08,2021-11-05_16:07;47.6,10000000000534
11/05/2021,240 -192,240 - 13,0534,1459,  9h25   ,CT      ,,  100800,   53824734,  240,East,Regular,Reseda / Devonshire,0552,0654,Universal / Studio City Station,240 - 13,                  62,    16.989,240 -192,        ,EB,240192, 2401302,05 ,3208,08,2021-11-05_16:07;47.6,10240000010552
11/05/2021,240 -192,240 - 13,0534,1459,  9h25   ,CT      ,,  101310,   53824817,  240,West,Regular,Universal / Studio City Station,0709,0819,Reseda / Devonshire,240 - 13,                  70,    17.996,240 -192,        ,EB,240192, 2401302,07 ,3208,08,2021-11-05_16:07;47.7,10240000020709
11/05/2021,240 -192,240 - 13,0534,1459,  9h25   ,CT      ,,  102500,   53824751,  240,East,Regular,Reseda / Devonshire,0837,0950,Universal / Studio City Station,240 - 13,                  73,    16.989,240 -192,        ,EB,240192, 2401302,08 ,3208,08,2021-11-05_16:07;47.7,10240000010837
11/05/2021,240 -192,240 - 13,0534,1459,  9h25   ,CT      ,,  103210,   53824836,  240,West,Regular,Universal / Studio City Station,1005,1133,Reseda / Devonshire,240 - 13,                  88,    17.996,240 -192,        ,EB,240192, 2401302,10 ,3208,08,2021-11-05_16:07;47.8,10240000021005
11/05/2021,240 -192,240 - 13,0534,1459,  9h25   ,CT      ,,  104400,   53824770,  240,East,Regular,Reseda / Devonshire,1145,1308,Universal / Studio City Station,240 - 13,                  83,    16.989,240 -192,        ,EB,240192, 2401302,11 ,3208,08,2021-11-05_16:07;47.8,10240000011145
11/05/2021,240 -192,240 - 13,0534,1459,  9h25   ,CT      ,,  105210,   53824857,  240,West,Regular,Universal / Studio City Station,1321,1455,Reseda / Devonshire,240 - 13,                  94,    17.996,240 -192,        ,EB,240192, 2401302,13 ,3208,08,2021-11-05_16:07;47.9,10240000021321
11/05/2021,240-104,240 -  8,1357,1743,  3h46   ,CT      ,,  105900,   53824783,  240,East,Regular,Reseda / Devonshire,1415,1538,Universal / Studio City Station,240 -  8,                  83,    16.989,901 -006,240 -104,EB,901006, 2400801,14 ,3208,08,2021-11-05_16:07;44.1,10240000011415
11/05/2021,240-104,240 -  8,1357,1743,  3h46   ,CT      ,,  106710,   53824869,  240,West,Regular,Universal / Studio City Station,1552,1725,Reseda / Devonshire,240 -  8,                  93,    17.996,901 -006,240 -104,EB,901006, 2400801,15 ,3208,08,2021-11-05_16:07;44.2,10240000021552
11/05/2021,240-104,240 -  8,1357,1743,  3h46   ,CT      ,, 1004819,   54397893,,,Pull-in,Reseda / Devonshire,1725,1743,Division 8,240 -  8,                  18,     4.800,901 -006,240 -104,EB,901006, 2400801,17 ,3208,08,2021-11-05_16:07;44.2,10000000001725
11/05/2021,240-504,240 -  4,0436,0913,  4h37   ,CT      ,, 1004994,   54397858,,,Pull-out,Division 8,0436,0515,Universal / Studio City Station,240 -  4,                  39,    24.100,240 -701,240 -504,EB,240504, 2400402,04 ,3208,08,2021-11-05_16:07;49.3,10000000000436
11/05/2021,240-504,240 -  4,0436,0913,  4h37   ,CT      ,,  100110,   53824806,  240,West,Regular,Universal / Studio City Station,0515,0615,Reseda / Devonshire,240 -  4,                  60,    17.996,240 -701,240 -504,EB,240504, 2400402,05 ,3208,08,2021-11-05_16:07;49.3,10240000020515
11/05/2021,240-504,240 -  4,0436,0913,  4h37   ,CT      ,,  101200,   53824738,  240,East,Regular,Reseda / Devonshire,0629,0736,Universal / Studio City Station,240 -  4,                  67,    16.989,240 -701,240 -504,EB,240504, 2400402,06 ,3208,08,2021-11-05_16:07;49.4,10240000010629
11/05/2021,240-504,240 -  4,0436,0913,  4h37   ,CT      ,,  101810,   53824822,  240,West,Regular,Universal / Studio City Station,0754,0911,Reseda / Devonshire,240 -  4,                  77,    17.996,240 -701,240 -504,EB,240504, 2400402,07 ,3208,08,2021-11-05_16:07;49.4,10240000020754
11/05/2021,240-602,240 - 12,1505,2022,  5h17   ,CT      ,,  106400,   53824790,  240,East,Regular,Reseda / Devonshire,1505,1629,Universal / Studio City Station,240 - 12,                  84,    16.989,240 -602,240 -602,PTPM,240602,    1201,15 ,3208,08,2021-11-05_16:07;47,10240000011505
11/05/2021,240-602,240 - 12,1505,2022,  5h17   ,CT      ,,  107210,   53824876,  240,West,Regular,Universal / Studio City Station,1645,1814,Reseda / Devonshire,240 - 12,                  89,    17.996,240 -602,240 -602,PTPM,240602,    1201,16 ,3208,08,2021-11-05_16:07;47.1,10240000021645
11/05/2021,240-602,240 - 12,1505,2022,  5h17   ,CT      ,,  108400,   53824948,  240,East,Regular,Reseda / Devonshire,1827,1943,Universal / Studio City Station,240 - 12,                  76,    16.989,240 -602,240 -602,PTPM,240602,    1201,18 ,3208,08,2021-11-05_16:07;47.1,10240000011827
11/05/2021,240-602,240 - 12,1505,2022,  5h17   ,CT      ,, 1004827,   54397918,,,Pull-in,Universal / Studio City Station,1943,2022,Division 8,240 - 12,                  39,    24.100,240 -602,240 -602,PTPM,240602,    1201,19 ,3208,08,2021-11-05_16:07;47.1,10000000001943
11/05/2021,240-604,240 - 17,1205,1528,  3h23   ,CT      ,,  104700,   53824773,  240,East,Regular,Reseda / Devonshire,1215,1338,Universal / Studio City Station,240 - 17,                  83,    16.989,901 -701,240 -604,EB,240604, 2401700,12 ,3208,08,2021-11-05_16:07;48.6,10240000011215
11/05/2021,240-604,240 - 17,1205,1528,  3h23   ,CT      ,,  105510,   53824860,  240,West,Regular,Universal / Studio City Station,1351,1525,Reseda / Devonshire,240 - 17,                  94,    17.996,901 -701,240 -604,EB,240604, 2401700,13 ,3208,08,2021-11-05_16:07;48.6,10240000021351
11/05/2021,240-605,240 -  1,1256,1848,  5h52   ,CT      ,,  105300,   53824779,  240,East,Regular,Reseda / Devonshire,1315,1438,Universal / Studio City Station,240 -  1,                  83,    16.989,240 -702,240 -605,EB,240605, 2400101,13 ,3208,08,2021-11-05_16:07;48.7,10240000011315
11/05/2021,240-605,240 -  1,1256,1848,  5h52   ,CT      ,,  106110,   53824865,  240,West,Regular,Universal / Studio City Station,1451,1625,Reseda / Devonshire,240 -  1,                  94,    17.996,240 -702,240 -605,EB,240605, 2400101,14 ,3208,08,2021-11-05_16:07;48.8,10240000021451
11/05/2021,240-605,240 -  1,1256,1848,  5h52   ,CT      ,,  107400,   53824802,  240,East,Regular,Reseda / Devonshire,1645,1809,Universal / Studio City Station,240 -  1,                  84,    16.989,240 -702,240 -605,EB,240605, 2400101,16 ,3208,08,2021-11-05_16:07;48.8,10240000011645
11/05/2021,240-605,240 -  1,1256,1848,  5h52   ,CT      ,, 1004979,   54397824,,,Pull-in,Universal / Studio City Station,1809,1848,Division 8,240 -  1,                  39,    24.100,240 -702,240 -605,EB,240605, 2400101,18 ,3208,08,2021-11-05_16:07;48.8,10000000001809
11/05/2021,242 -006,242 -  3,1150,2118,  9h28   ,CT      ,,  102110,   54397632,  242,South,Regular,Devonshire / Winnetka,1150,1218,Ventura / Jumilla,242 -  3,                  28,     8.359,242 -006,        ,A,242006, 2420301,11 ,3208,08,2021-11-05_16:07;41.2,10242000031150
11/05/2021,242 -006,242 -  3,1150,2118,  9h28   ,CT      ,,  102300,   54397644,  242,North,Regular,Ventura / Jumilla,1243,1310,Devonshire / Winnetka,242 -  3,                  27,     7.439,242 -006,        ,A,242006, 2420301,12 ,3208,08,2021-11-05_16:07;41.3,10242000041243
11/05/2021,242 -006,242 -  3,1150,2118,  9h28   ,CT      ,,  102510,   54397657,  242,South,Regular,Devonshire / Winnetka,1312,1339,Ventura / Jumilla,242 -  3,                  27,     8.359,242 -006,        ,A,242006, 2420301,13 ,3208,08,2021-11-05_16:07;41.3,10242000031312
11/05/2021,242 -006,242 -  3,1150,2118,  9h28   ,CT      ,,  102700,   54397642,  242,North,Regular,Ventura / Jumilla,1403,1431,Devonshire / Winnetka,242 -  3,                  28,     7.439,242 -006,        ,A,242006, 2420301,14 ,3208,08,2021-11-05_16:07;41.3,10242000041403
11/05/2021,242 -006,242 -  3,1150,2118,  9h28   ,CT      ,,  102910,   54397658,  242,South,Regular,Devonshire / Winnetka,1433,1500,Ventura / Jumilla,242 -  3,                  27,     8.359,242 -006,        ,A,242006, 2420301,14 ,3208,08,2021-11-05_16:07;41.3,10242000031433
11/05/2021,242 -006,242 -  3,1150,2118,  9h28   ,CT      ,,  103100,   54397648,  242,North,Regular,Ventura / Jumilla,1522,1551,Devonshire / Winnetka,242 -  3,                  29,     7.439,242 -006,        ,A,242006, 2420301,15 ,3208,08,2021-11-05_16:07;41.3,10242000041522
11/05/2021,242 -006,242 -  3,1150,2118,  9h28   ,CT      ,,  103310,   54397660,  242,South,Regular,Devonshire / Winnetka,1553,1625,Ventura / Jumilla,242 -  3,                  32,     8.359,242 -006,        ,A,242006, 2420301,15 ,3208,08,2021-11-05_16:07;41.4,10242000031553
11/05/2021,242 -006,242 -  3,1150,2118,  9h28   ,CT      ,,  103600,   54397647,  242,North,Regular,Ventura / Jumilla,1642,1711,Devonshire / Winnetka,242 -  3,                  29,     7.439,242 -006,        ,A,242006, 2420301,16 ,3208,08,2021-11-05_16:07;41.4,10242000041642
11/05/2021,242 -006,242 -  3,1150,2118,  9h28   ,CT      ,,  103710,   54397662,  242,South,Regular,Devonshire / Winnetka,1713,1744,Ventura / Jumilla,242 -  3,                  31,     8.359,242 -006,        ,A,242006, 2420301,17 ,3208,08,2021-11-05_16:07;41.4,10242000031713
11/05/2021,242 -006,242 -  3,1150,2118,  9h28   ,CT      ,,  104000,   54397649,  242,North,Regular,Ventura / Jumilla,1802,1830,Devonshire / Winnetka,242 -  3,                  28,     7.439,242 -006,        ,A,242006, 2420301,18 ,3208,08,2021-11-05_16:07;41.4,10242000041802
11/05/2021,242 -006,242 -  3,1150,2118,  9h28   ,CT      ,,  104110,   54397664,  242,South,Regular,Devonshire / Winnetka,1832,1900,Ventura / Jumilla,242 -  3,                  28,     8.359,242 -006,        ,A,242006, 2420301,18 ,3208,08,2021-11-05_16:07;41.4,10242000031832
11/05/2021,242 -006,242 -  3,1150,2118,  9h28   ,CT      ,,  104400,   54397654,  242,North,Regular,Ventura / Jumilla,1923,1946,Devonshire / Winnetka,242 -  3,                  23,     7.439,242 -006,        ,A,242006, 2420301,19 ,3208,08,2021-11-05_16:07;41.4,10242000041923
11/05/2021,242 -006,242 -  3,1150,2118,  9h28   ,CT      ,,  104510,   54397666,  242,South,Regular,Devonshire / Winnetka,1948,2013,Ventura / Jumilla,242 -  3,                  25,     8.359,242 -006,        ,A,242006, 2420301,19 ,3208,08,2021-11-05_16:07;41.4,10242000031948
11/05/2021,242 -006,242 -  3,1150,2118,  9h28   ,CT      ,,  104800,   54397653,  242,North,Regular,Ventura / Jumilla,2043,2106,Devonshire / Winnetka,242 -  3,                  23,     7.439,242 -006,        ,A,242006, 2420301,20 ,3208,08,2021-11-05_16:07;41.5,10242000042043
11/05/2021,242 -006,242 -  3,1150,2118,  9h28   ,CT      ,, 1004777,   54397889,,,Pull-in,Devonshire / Winnetka,2106,2118,Division 8,242 -  3,                  12,     3.100,242 -006,        ,A,242006, 2420301,21 ,3208,08,2021-11-05_16:07;41.5,10000000002106
11/05/2021,901 -012,901 - 16,1416,1855,  4h39   ,CT      ,, 1004926,   54397781,,,Pull-out,Division 8,1416,1422,Chatsworth Station,901 - 16,                   6,     1.000,901 -012,        ,EB,901012,    1602,14 ,3208,08,2021-11-05_16:07;41.5,10000000001416
11/05/2021,901 -012,901 - 16,1416,1855,  4h39   ,CT      ,,  107900,   53797263,  901,East,Regular,Chatsworth Station,1422,1515,North Hollywood Station,901 - 16,                  53,    17.601,901 -012,        ,EB,901012,    1602,14 ,3208,08,2021-11-05_16:07;41.5,10901000551422
11/05/2021,901 -012,901 - 16,1416,1855,  4h39   ,CT      ,,  107910,   53797316,  901,West,Regular,North Hollywood Station,1534,1627,Chatsworth Station,901 - 16,                  53,    17.748,901 -012,        ,EB,901012,    1602,15 ,3208,08,2021-11-05_16:07;41.5,10901000541534
11/05/2021,901 -012,901 - 16,1416,1855,  4h39   ,CT      ,,  110200,   53797380,  901,East,Regular,Chatsworth Station,1650,1743,North Hollywood Station,901 - 16,                  53,    17.601,901 -012,        ,EB,901012,    1602,16 ,3208,08,2021-11-05_16:07;41.5,10901000551650
11/05/2021,901 -012,901 - 16,1416,1855,  4h39   ,CT      ,,  110210,   53797373,  901,West,Regular,North Hollywood Station,1756,1849,Chatsworth Station,901 - 16,                  53,    17.748,901 -012,        ,EB,901012,    1602,17 ,3208,08,2021-11-05_16:07;41.5,10901000541756
11/05/2021,901 -012,901 - 16,1416,1855,  4h39   ,CT      ,, 1004927,   54397837,,,Pull-in,Chatsworth Station,1849,1855,Division 8,901 - 16,                   6,     1.000,901 -012,        ,EB,901012,    1602,18 ,3208,08,2021-11-05_16:07;41.5,10000000001849
11/05/2021,901-504,901 - 17,0509,0929,  4h20   ,CT      ,, 1005118,   54397760,,,Pull-out,Division 8,0509,0515,Chatsworth Station,901 - 17,                   6,     1.000,901 -504,901 -504,PTAM,901504,    1701,05 ,3208,08,2021-11-05_16:07;44.2,10000000000509
11/05/2021,901-504,901 - 17,0509,0929,  4h20   ,CT      ,,  101000,   53797190,  901,East,Regular,Chatsworth Station,0515,0602,North Hollywood Station,901 - 17,                  47,    17.601,901 -504,901 -504,PTAM,901504,    1701,05 ,3208,08,2021-11-05_16:07;44.2,10901000550515
